"","X.1","X","Year","Area","Street"
"2686",2686,2686,2011,"Wolverhampton","Lichfield Str.  W Ton "
"2687",2687,2687,2011,"Wolverhampton","Lower Villiers Str."
"2688",2688,2688,2011,"Wolverhampton","Lunt Str."
"2689",2689,2689,2011,"Wolverhampton","Market St Wolverhampton"
"2690",2690,2690,2011,"Wolverhampton","Market St  Wolverhampton"
"2691",2691,2691,2011,"Wolverhampton","Market St  Wolves "
"2692",2692,2692,2011,"Wolverhampton","Market St  Wton"
"2693",2693,2693,2011,"Wolverhampton","Market Str."
"2694",2694,2694,2011,"Wolverhampton","Market Str."
"2695",2695,2695,2011,"Wolverhampton","Market Str."
"2696",2696,2696,2011,"Wolverhampton","Market Str."
"2697",2697,2697,2011,"Wolverhampton","Market Str."
"2698",2698,2698,2011,"Wolverhampton","Market Str."
"2699",2699,2699,2011,"Wolverhampton","Market Str.  City Centre  W     Ton"
"2700",2700,2700,2011,"Wolverhampton","Market Str.  Wolverhampton"
"2701",2701,2701,2011,"Wolverhampton","Market Str.  Wolverhampton"
"2702",2702,2702,2011,"Wolverhampton","Market Str.  Wolverhampton"
"2703",2703,2703,2011,"Wolverhampton","Market Str.  Wolverhampton"
"2704",2704,2704,2011,"Wolverhampton","Market Str.  Wolverhampton"
"2705",2705,2705,2011,"Wolverhampton","Market Str.  Wolverhampton "
"2706",2706,2706,2011,"Wolverhampton","Market Str.  Wolves"
"2707",2707,2707,2011,"Wolverhampton","Market Str.  Wolves "
"2708",2708,2708,2011,"Wolverhampton","Marsaton Str."
"2709",2709,2709,2011,"Wolverhampton","Marston Rd Wolverhampton"
"2710",2710,2710,2011,"Wolverhampton","Millcroft  Wolves "
"2711",2711,2711,2011,"Wolverhampton","Moseley  Rd Wolverhampton"
"2712",2712,2712,2011,"Wolverhampton","Moseley Str.  Bilston "
"2713",2713,2713,2011,"Wolverhampton","Mount Pleasant"
"2714",2714,2714,2011,"Wolverhampton","Mount Plesant  Bilston"
"2715",2715,2715,2011,"Wolverhampton","Near Yates Wine Bar  Wolves City Centre "
"2716",2716,2716,2011,"Wolverhampton","New  Cross Hospital"
"2717",2717,2717,2011,"Wolverhampton","New Cross Hospital"
"2718",2718,2718,2011,"Wolverhampton","New Cross Hospital"
"2719",2719,2719,2011,"Wolverhampton","New Cross Hospital"
"2720",2720,2720,2011,"Wolverhampton","New Cross Hospital"
"2721",2721,2721,2011,"Wolverhampton","New Cross Hospital  Wolverhampton"
"2722",2722,2722,2011,"Wolverhampton","New Cross Hospital  Wolverhampton"
"2723",2723,2723,2011,"Wolverhampton","New X Hospital"
"2724",2724,2724,2011,"Wolverhampton","New X Hospital  W     Ton"
"2725",2725,2725,2011,"Wolverhampton","Newcross Hospital"
"2726",2726,2726,2011,"Wolverhampton","Norfold Str.  Pewnnfields  W     Ton"
"2727",2727,2727,2011,"Wolverhampton","North Str."
"2728",2728,2728,2011,"Wolverhampton","North Str."
"2729",2729,2729,2011,"Wolverhampton","North Str."
"2730",2730,2730,2011,"Wolverhampton","North Str."
"2731",2731,2731,2011,"Wolverhampton","North Str."
"2732",2732,2732,2011,"Wolverhampton","North Str. Town Centre Wolverhampton"
"2733",2733,2733,2011,"Wolverhampton","Northwood Park Str.  Wolves "
"2734",2734,2734,2011,"Wolverhampton","O S Grapes Ph  Moseley Str."
"2735",2735,2735,2011,"Wolverhampton","O S Oceana Bilston Str.  "
"2736",2736,2736,2011,"Wolverhampton","Oustide Yates  Wolverhampton"
"2737",2737,2737,2011,"Wolverhampton","Outsdie Yates  Wine Bar Wolverhampton"
"2738",2738,2738,2011,"Wolverhampton","Outside Subway Sandwich Shop  Queens Square  Wolverhampton"
"2739",2739,2739,2011,"Wolverhampton","Outside The  Avondale"
"2740",2740,2740,2011,"Wolverhampton","Outside The Indie Bar   "
"2741",2741,2741,2011,"Wolverhampton","Outside Yates  North Str.  Wolverhampton"
"2742",2742,2742,2011,"Wolverhampton","Owen Str."
"2743",2743,2743,2011,"Wolverhampton","Parkfield Rd"
"2744",2744,2744,2011,"Wolverhampton","Penn Str."
"2745",2745,2745,2011,"Wolverhampton","Penn Str.  Wolves"
"2746",2746,2746,2011,"Wolverhampton","Pipers Row Wolverhampton"
"2747",2747,2747,2011,"Wolverhampton","Pipers Row  Wolverhampton"
"2748",2748,2748,2011,"Wolverhampton","Pipers Row  W Ton "
"2749",2749,2749,2011,"Wolverhampton","Powell St  Woolverhampton"
"2750",2750,2750,2011,"Wolverhampton","Prestwood Str."
"2751",2751,2751,2011,"Wolverhampton","Pricess Str."
"2752",2752,2752,2011,"Wolverhampton","Pricess Str."
"2753",2753,2753,2011,"Wolverhampton","Prince Charles Pub Bushbury"
"2754",2754,2754,2011,"Wolverhampton","Princess St  Wton"
"2755",2755,2755,2011,"Wolverhampton","Princess Str."
"2756",2756,2756,2011,"Wolverhampton","Princess Str."
"2757",2757,2757,2011,"Wolverhampton","Princess Str."
"2758",2758,2758,2011,"Wolverhampton","Princess Str."
"2759",2759,2759,2011,"Wolverhampton","Princess Str."
"2760",2760,2760,2011,"Wolverhampton","Princess Str. Walsall"
"2761",2761,2761,2011,"Wolverhampton","Prines St"
"2762",2762,2762,2011,"Wolverhampton","Probert Str.  Wton"
"2763",2763,2763,2011,"Wolverhampton","Prosser St  Wolves"
"2764",2764,2764,2011,"Wolverhampton","Prosser Str."
"2765",2765,2765,2011,"Wolverhampton","Prowell St"
"2766",2766,2766,2011,"Wolverhampton","Queen Sq  Wton"
"2767",2767,2767,2011,"Wolverhampton","Queen Square"
"2768",2768,2768,2011,"Wolverhampton","Queen Square"
"2769",2769,2769,2011,"Wolverhampton","Queen Square"
"2770",2770,2770,2011,"Wolverhampton","Queen Square  Wolverhampton"
"2771",2771,2771,2011,"Wolverhampton","Queen Square  Wolverhampton"
"2772",2772,2772,2011,"Wolverhampton","Queen Square  Wton"
"2773",2773,2773,2011,"Wolverhampton","Queen Squsre  City Centre  Wolverhampton"
"2774",2774,2774,2011,"Wolverhampton","Queen St"
"2775",2775,2775,2011,"Wolverhampton","Queen St"
"2776",2776,2776,2011,"Wolverhampton","Queen St Wolverhampton"
"2777",2777,2777,2011,"Wolverhampton","Queen St Wolverhampton"
"2778",2778,2778,2011,"Wolverhampton","Queen St Wolverhampton"
"2779",2779,2779,2011,"Wolverhampton","Queen St Market St Wolverhampton"
"2780",2780,2780,2011,"Wolverhampton","Queen St Market Str.  Junction"
"2781",2781,2781,2011,"Wolverhampton","Queen Str."
"2782",2782,2782,2011,"Wolverhampton","Queen Str."
"2783",2783,2783,2011,"Wolverhampton","Queen Str."
"2784",2784,2784,2011,"Wolverhampton","Queen Str."
"2785",2785,2785,2011,"Wolverhampton","Queen Str."
"2786",2786,2786,2011,"Wolverhampton","Queen Str.  Wolverhampton"
"2787",2787,2787,2011,"Wolverhampton","Queen Str.  Wolverhampton"
"2788",2788,2788,2011,"Wolverhampton","Queen Str.  Wolverhampton"
"2789",2789,2789,2011,"Wolverhampton","Queen Str.  W     Ton"
"2790",2790,2790,2011,"Wolverhampton","Queens Square  Wolverhampton"
"2791",2791,2791,2011,"Wolverhampton","Queens Square  Wolverhampton"
"2792",2792,2792,2011,"Wolverhampton","Queens Str."
"2793",2793,2793,2011,"Wolverhampton","Rear Of Civic Centre Wolverhampton"
"2794",2794,2794,2011,"Wolverhampton","Ring Str."
"2795",2795,2795,2011,"Wolverhampton","Ring Str. St Georges  Wolves "
"2796",2796,2796,2011,"Wolverhampton","Royal London P H Wolves City Centre "
"2797",2797,2797,2011,"Wolverhampton","Sainsburys St Georges"
"2798",2798,2798,2011,"Wolverhampton","Salop St  Wolverhampton"
"2799",2799,2799,2011,"Wolverhampton","Salop St  Wolves "
"2800",2800,2800,2011,"Wolverhampton","School St  Wton"
"2801",2801,2801,2011,"Wolverhampton","School Str."
"2802",2802,2802,2011,"Wolverhampton","School Str."
"2803",2803,2803,2011,"Wolverhampton","School Str.  W     Ton"
"2804",2804,2804,2011,"Wolverhampton","School Str.  W Ton "
"2805",2805,2805,2011,"Wolverhampton","Showell Circus"
"2806",2806,2806,2011,"Wolverhampton","St Georges Parade  Wolverhampton"
"2807",2807,2807,2011,"Wolverhampton","St Georges Parade  Wolverhampton"
"2808",2808,2808,2011,"Wolverhampton","Stafford Str.  Wolverhampton"
"2809",2809,2809,2011,"Wolverhampton","Stafford St"
"2810",2810,2810,2011,"Wolverhampton","Stafford St  Wton"
"2811",2811,2811,2011,"Wolverhampton","Stafford Str."
"2812",2812,2812,2011,"Wolverhampton","Stafford Str."
"2813",2813,2813,2011,"Wolverhampton","Stafford Str.  Wolverhampton "
"2814",2814,2814,2011,"Wolverhampton","Steel Park Lane  Wton"
"2815",2815,2815,2011,"Wolverhampton","Subway Under Traffic Island At Junction Of Ring Str. And Bilston Str."
"2816",2816,2816,2011,"Wolverhampton","Sweetman Str.  Wton"
"2817",2817,2817,2011,"Wolverhampton","Temple St"
"2818",2818,2818,2011,"Wolverhampton","Tettenhall Str."
"2819",2819,2819,2011,"Wolverhampton","Tettenhall Str."
"2820",2820,2820,2011,"Wolverhampton","The Varsity  City Centre"
"2821",2821,2821,2011,"Wolverhampton","Thornley Str."
"2822",2822,2822,2011,"Wolverhampton","Tower Str."
"2823",2823,2823,2011,"Wolverhampton","Train Station  Wolverhampton"
"2824",2824,2824,2011,"Wolverhampton","Trysull Str."
"2825",2825,2825,2011,"Wolverhampton","Vicarage Str.  Wton"
"2826",2826,2826,2011,"Wolverhampton","Victoria Str."
"2827",2827,2827,2011,"Wolverhampton","Victoria Str.  Wfield  Wton"
"2828",2828,2828,2011,"Wolverhampton","Victoria Str.  Wfield Wton"
"2829",2829,2829,2011,"Wolverhampton","Victoria St"
"2830",2830,2830,2011,"Wolverhampton","Victoria Str."
"2831",2831,2831,2011,"Wolverhampton","Victoria Str."
"2832",2832,2832,2011,"Wolverhampton","Victoria Str.  Wolverhampton"
"2833",2833,2833,2011,"Wolverhampton","Victoria Str.  Wolverhampton"
"2834",2834,2834,2011,"Wolverhampton","Victoria Str.  W     Ton"
"2835",2835,2835,2011,"Wolverhampton","Villiers Ave.  Wolverhampton"
"2836",2836,2836,2011,"Wolverhampton","Wallace Rd"
"2837",2837,2837,2011,"Wolverhampton","Wallace Str.  Bradley"
"2838",2838,2838,2011,"Wolverhampton","Walsall St  Bilston "
"2839",2839,2839,2011,"Wolverhampton","Wanderers Ave.  Blakenhall"
"2840",2840,2840,2011,"Wolverhampton","Wanderers Ave.  Wton"
"2841",2841,2841,2011,"Wolverhampton","Warnford Walk  Merry Hill  W     Ton"
"2842",2842,2842,2011,"Wolverhampton","Warstones Drive"
"2843",2843,2843,2011,"Wolverhampton","Waterloo Rd"
"2844",2844,2844,2011,"Wolverhampton","Waterloo Rd Wolverhampton"
"2845",2845,2845,2011,"Wolverhampton","Wednesfield High Str.  Wolves "
"2846",2846,2846,2011,"Wolverhampton","Wellington Str."
"2847",2847,2847,2011,"Wolverhampton","White Oaks Str.  Wton"
"2848",2848,2848,2011,"Wolverhampton","Whitegates Drive Coseley"
"2849",2849,2849,2011,"Wolverhampton","Willenhall Str.  East Park  Wolverhampton"
"2850",2850,2850,2011,"Wolverhampton","Willenhall Str.  Jtn Deans Road  Wton"
"2851",2851,2851,2011,"Wolverhampton","William Hill Market Str."
"2852",2852,2852,2011,"Wolverhampton","Wolverhamptn Train Station"
"2853",2853,2853,2011,"Wolverhampton","Wolverhampton  Train Station"
"2854",2854,2854,2011,"Wolverhampton","Wolverhampton Railway Station"
"2855",2855,2855,2011,"Wolverhampton","Wolverhampton Railway Station"
"2856",2856,2856,2011,"Wolverhampton","Wolverhampton Railway Station"
"2857",2857,2857,2011,"Wolverhampton","Wolverhampton Str. Wednesfield"
"2858",2858,2858,2011,"Wolverhampton","Wolverhampton Str.  Wednesfield  Wton"
"2859",2859,2859,2011,"Wolverhampton","Wolverhampton Train Station"
"2860",2860,2860,2011,"Wolverhampton","Wolves Railway Station"
"2861",2861,2861,2011,"Wolverhampton","Wood End Str.  Wednesfield"
"2862",2862,2862,2011,"Wolverhampton","Woodland Ave.  Tettenhall Wood"
"2863",2863,2863,2011,"Wolverhampton","Woolpack Alley"
"2864",2864,2864,2011,"Wolverhampton","Wordsworth Ave."
"2865",2865,2865,2011,"Wolverhampton","Wton Train Station"
"2866",2866,2866,2011,"Wolverhampton","Wv Front Office"
"2867",2867,2867,2011,"Wolverhampton","Wvfo"
"2868",2868,2868,2011,"Wolverhampton","Wvfo"
"2869",2869,2869,2012,"Birmingham","Clemence Str."
"2870",2870,2870,2012,"Birmingham","Clemence Str."
"2871",2871,2871,2012,"Birmingham","Clemence Str."
"2872",2872,2872,2012,"Birmingham","Clemence Str."
"2873",2873,2873,2012,"Birmingham","Clemence Str."
"2874",2874,2874,2012,"Birmingham","Acocks Green Police Station"
"2875",2875,2875,2012,"Birmingham","Albert Str."
"2876",2876,2876,2012,"Birmingham","Alcester Rd Moseley"
"2877",2877,2877,2012,"Birmingham","Alcester Str."
"2878",2878,2878,2012,"Birmingham","Alcester Str."
"2879",2879,2879,2012,"Birmingham","Alcester Str. Moseley"
"2880",2880,2880,2012,"Birmingham","Alcester Str. Moseley"
"2881",2881,2881,2012,"Birmingham","Alcester Str. Outside Cross Ph"
"2882",2882,2882,2012,"Birmingham","Alcester Str.  Moseley "
"2883",2883,2883,2012,"Birmingham","Alecester Str."
"2884",2884,2884,2012,"Birmingham","Alum Rock Str."
"2885",2885,2885,2012,"Birmingham","Alum Rock Str."
"2886",2886,2886,2012,"Birmingham","Alum Rock Str."
"2887",2887,2887,2012,"Birmingham","Alum Rock Str.  Alum Rock"
"2888",2888,2888,2012,"Birmingham","Banford Str.  Ward End"
"2889",2889,2889,2012,"Birmingham","Belchers Lane"
"2890",2890,2890,2012,"Birmingham","Belgrave Middle Way"
"2891",2891,2891,2012,"Birmingham","Belgravia Close"
"2892",2892,2892,2012,"Birmingham","Bennetts Hill City Centre"
"2893",2893,2893,2012,"Birmingham","Berkely Str."
"2894",2894,2894,2012,"Birmingham","Birchley Rise   Wagon Lane  Olton"
"2895",2895,2895,2012,"Birmingham","Birchtree Drive"
"2896",2896,2896,2012,"Birmingham","Birmingham New Str."
"2897",2897,2897,2012,"Birmingham","Birmingham Str.  Castle Bromwich"
"2898",2898,2898,2012,"Birmingham","Birmingham Str.  Sutton Coldfield"
"2899",2899,2899,2012,"Birmingham","Bistol Str. Selly Oak"
"2900",2900,2900,2012,"Birmingham","Blake Place  Bordesley Green"
"2901",2901,2901,2012,"Birmingham","Bordesley Green"
"2902",2902,2902,2012,"Birmingham","Bordesley Green East"
"2903",2903,2903,2012,"Birmingham","Bordesley Green Str.  Bordesley Green"
"2904",2904,2904,2012,"Birmingham","Bordesley Green "
"2905",2905,2905,2012,"Birmingham","Bordesly Green  Bordesley Green"
"2906",2906,2906,2012,"Birmingham","Boscombe Str.  Tyseley "
"2907",2907,2907,2012,"Birmingham","Bournville Lane"
"2908",2908,2908,2012,"Birmingham","Bristol Str."
"2909",2909,2909,2012,"Birmingham","Bristol Str. South"
"2910",2910,2910,2012,"Birmingham","Broad Str."
"2911",2911,2911,2012,"Birmingham","Broad Str."
"2912",2912,2912,2012,"Birmingham","Broad Str."
"2913",2913,2913,2012,"Birmingham","Broad Str."
"2914",2914,2914,2012,"Birmingham","Brookhill Str."
"2915",2915,2915,2012,"Birmingham","Brooklands Str."
"2916",2916,2916,2012,"Birmingham","Brunswick Str."
"2917",2917,2917,2012,"Birmingham","Bulls Head  Mosely"
"2918",2918,2918,2012,"Birmingham","Caldwell Str."
"2919",2919,2919,2012,"Birmingham","Church Str.  Yardley"
"2920",2920,2920,2012,"Birmingham","Church Str.  Yardley"
"2921",2921,2921,2012,"Birmingham","Church Str.  Yew Tree"
"2922",2922,2922,2012,"Birmingham","Clodeshall Str."
"2923",2923,2923,2012,"Birmingham","Coleshill Str."
"2924",2924,2924,2012,"Birmingham","Cotterills Lane"
"2925",2925,2925,2012,"Birmingham","Coventry  Str."
"2926",2926,2926,2012,"Birmingham","Coventry Rd   Sheldon   Nr British Legion Ivy Leaf "
"2927",2927,2927,2012,"Birmingham","Coventry Rd "
"2928",2928,2928,2012,"Birmingham","Coventry Str."
"2929",2929,2929,2012,"Birmingham","Coventry Str.  Small Heath"
"2930",2930,2930,2012,"Birmingham","Cranespark Str."
"2931",2931,2931,2012,"Birmingham","Dale End"
"2932",2932,2932,2012,"Birmingham","Drews Lane  Ward End"
"2933",2933,2933,2012,"Birmingham","Elizabeth Str."
"2934",2934,2934,2012,"Birmingham","Emily Str.  Acocks Green  Birmingham"
"2935",2935,2935,2012,"Birmingham","Flaxton Grove  Kitts Green"
"2936",2936,2936,2012,"Birmingham","Foxton Str.  Washwood Heath"
"2937",2937,2937,2012,"Birmingham","Front Offcie Kings Heath Police Station"
"2938",2938,2938,2012,"Birmingham","Front Office  Stechford Police Station"
"2939",2939,2939,2012,"Birmingham","Gibbins Str."
"2940",2940,2940,2012,"Birmingham","Gilsan Way"
"2941",2941,2941,2012,"Birmingham","Gospel Farm Str."
"2942",2942,2942,2012,"Birmingham","Gospel Lane  Acocks Green"
"2943",2943,2943,2012,"Birmingham","Green Lane Bordesley Green"
"2944",2944,2944,2012,"Birmingham","Greswold Str."
"2945",2945,2945,2012,"Birmingham","Harbourne Str. Harbourne"
"2946",2946,2946,2012,"Birmingham","Hazelville Str.   Hall Green"
"2947",2947,2947,2012,"Birmingham","Heartlands Hospital"
"2948",2948,2948,2012,"Birmingham","Heartlands Hospital"
"2949",2949,2949,2012,"Birmingham","Heartlands Hospital"
"2950",2950,2950,2012,"Birmingham","Heartlands Hospital"
"2951",2951,2951,2012,"Birmingham","Heathfield Str."
"2952",2952,2952,2012,"Birmingham","Herrick Str."
"2953",2953,2953,2012,"Birmingham","High Str."
"2954",2954,2954,2012,"Birmingham","High Str. Kings Heath"
"2955",2955,2955,2012,"Birmingham","High Str. Solihull"
"2956",2956,2956,2012,"Birmingham","Highfield Str."
"2957",2957,2957,2012,"Birmingham","Highfield Str. Spark Brook "
"2958",2958,2958,2012,"Birmingham","Home Address"
"2959",2959,2959,2012,"Birmingham","Homer Rd Near Holiday Inn"
"2960",2960,2960,2012,"Birmingham","Horrell Str. Sheldon"
"2961",2961,2961,2012,"Birmingham","Ivy House Str. West Heath"
"2962",2962,2962,2012,"Birmingham","Jakeman Str."
"2963",2963,2963,2012,"Birmingham","Juniper Close"
"2964",2964,2964,2012,"Birmingham","Kemberton Str."
"2965",2965,2965,2012,"Birmingham","Kings Heath High St"
"2966",2966,2966,2012,"Birmingham","Kings Norton Green"
"2967",2967,2967,2012,"Birmingham","Lady Pool Str."
"2968",2968,2968,2012,"Birmingham","Lady Pool Str."
"2969",2969,2969,2012,"Birmingham","Ladypool Str."
"2970",2970,2970,2012,"Birmingham","Lea Hall Str."
"2971",2971,2971,2012,"Birmingham","Lower Severn Str."
"2972",2972,2972,2012,"Birmingham","Mary Str."
"2973",2973,2973,2012,"Birmingham","Mary Str."
"2974",2974,2974,2012,"Birmingham","Middle Park Str."
"2975",2975,2975,2012,"Birmingham","Milestone House"
"2976",2976,2976,2012,"Birmingham","Milestone House"
"2977",2977,2977,2012,"Birmingham","Milestone House"
"2978",2978,2978,2012,"Birmingham","Monyhull Str."
"2979",2979,2979,2012,"Birmingham","Moseley Str."
"2980",2980,2980,2012,"Birmingham","New Str. Railway Station"
"2981",2981,2981,2012,"Birmingham","New Str. Station"
"2982",2982,2982,2012,"Birmingham","Northliegh Rd Ward End"
"2983",2983,2983,2012,"Birmingham","O S Assembly Rooms  Poplar Way  Solihull"
"2984",2984,2984,2012,"Birmingham","O S Assembly Rooms  Solihull Town Centre"
"2985",2985,2985,2012,"Birmingham","O S Chargrill Chicken  Coventry Str."
"2986",2986,2986,2012,"Birmingham","Olton Boulevard East"
"2987",2987,2987,2012,"Birmingham","Out Side Fish Bar Hobmoore Str. "
"2988",2988,2988,2012,"Birmingham","Outside Arden Oak Pub"
"2989",2989,2989,2012,"Birmingham","Outside St Colombia Nursery  Alcester Str."
"2990",2990,2990,2012,"Birmingham","Outside The Bulls Head"
"2991",2991,2991,2012,"Birmingham","Parker Str.  Edgbaston"
"2992",2992,2992,2012,"Birmingham","Parkland On The Heathway"
"2993",2993,2993,2012,"Birmingham","Partridge Str."
"2994",2994,2994,2012,"Birmingham","Pershore Str."
"2995",2995,2995,2012,"Birmingham","Plymouth Str.  Stirchley"
"2996",2996,2996,2012,"Birmingham","Poplar Str.  Solihull"
"2997",2997,2997,2012,"Birmingham","Rea Str."
"2998",2998,2998,2012,"Birmingham","Regency Hotel"
"2999",2999,2999,2012,"Birmingham","Runcurn Str.  Balsall Heath"
"3000",3000,3000,2012,"Birmingham","School Str."
"3001",3001,3001,2012,"Birmingham","Sheath Lane"
"3002",3002,3002,2012,"Birmingham","Sheldon Heath Park"
"3003",3003,3003,2012,"Birmingham","Shirley Str.  Acocks Green "
"3004",3004,3004,2012,"Birmingham","Solihull Town Centre"
"3005",3005,3005,2012,"Birmingham","St Marys Str."
"3006",3006,3006,2012,"Birmingham","St Marys Row"
"3007",3007,3007,2012,"Birmingham","St Mary S Row  Moseley"
"3008",3008,3008,2012,"Birmingham","St Pauls Str."
"3009",3009,3009,2012,"Birmingham","St Pauls Str."
"3010",3010,3010,2012,"Birmingham","Station Str. Stechford"
"3011",3011,3011,2012,"Birmingham","Station Str. Stechford"
"3012",3012,3012,2012,"Birmingham","Station Str.  Solihul"
"3013",3013,3013,2012,"Birmingham","Station Str.  Solihul"
"3014",3014,3014,2012,"Birmingham","Station Str.  Solihul"
"3015",3015,3015,2012,"Birmingham","Station Str.  Solihul"
"3016",3016,3016,2012,"Birmingham","Station Str.  Solihul"
"3017",3017,3017,2012,"Birmingham","Station Str.  Solihul"
"3018",3018,3018,2012,"Birmingham","Stechford Police Station"
"3019",3019,3019,2012,"Birmingham","Stechford Swimming Baths"
"3020",3020,3020,2012,"Birmingham","Stoney Lane"
"3021",3021,3021,2012,"Birmingham","Stratford Str."
"3022",3022,3022,2012,"Birmingham","Stratford Str.  Sparkbrook"
"3023",3023,3023,2012,"Birmingham","Stratford Str.  Sparkhill"
"3024",3024,3024,2012,"Birmingham","Summerfield Str.  Weoley Castle"
"3025",3025,3025,2012,"Birmingham","Sunbeam Way "
"3026",3026,3026,2012,"Birmingham","Swanshurst Park"
"3027",3027,3027,2012,"Birmingham","The Parade Sutton Coldfield"
"3028",3028,3028,2012,"Birmingham","The Radleys"
"3029",3029,3029,2012,"Birmingham","Tile Cross Str."
"3030",3030,3030,2012,"Birmingham","Tote Betting Shop  Alum Rock Str."
"3031",3031,3031,2012,"Birmingham","Turnburry Str."
"3032",3032,3032,2012,"Birmingham","Umberslade Str.  Selly Oak"
"3033",3033,3033,2012,"Birmingham","Vicarage Str.  Kinghs Heath"
"3034",3034,3034,2012,"Birmingham","Victoria Str.  Bordesley Green"
"3035",3035,3035,2012,"Birmingham","Wake Green Str."
"3036",3036,3036,2012,"Birmingham","Ward End Park"
"3037",3037,3037,2012,"Birmingham","Warwich Rd"
"3038",3038,3038,2012,"Birmingham","Warwick Str."
"3039",3039,3039,2012,"Birmingham","Warwick Str.  Accocks Green"
"3040",3040,3040,2012,"Birmingham","Wash Lane"
"3041",3041,3041,2012,"Birmingham","Washwood Heath Str."
"3042",3042,3042,2012,"Birmingham","Washwood Heath Str."
"3043",3043,3043,2012,"Birmingham","Watson Str.  Alum Rock"
"3044",3044,3044,2012,"Birmingham","Wheatcroft Str.  Chelmesley Wood"
"3045",3045,3045,2012,"Birmingham","Wheatsheaf Ph Coventry Str.  Sheldon"
"3046",3046,3046,2012,"Birmingham","Wheatsheaf  Coventry Str. "
"3047",3047,3047,2012,"Birmingham","William Hill Bookmakers  Washwood Heath Str."
"3048",3048,3048,2012,"Birmingham","Woodbridge Rd"
"3049",3049,3049,2012,"Birmingham","Woodbridge Str."
"3050",3050,3050,2012,"Birmingham","Acorn Public House"
"3051",3051,3051,2012,"Birmingham","Atlantic Rd"
"3052",3052,3052,2012,"Birmingham","Aylesbury Crescent  Kingstanding  B Ham"
"3053",3053,3053,2012,"Birmingham","Beggers Bush"
"3054",3054,3054,2012,"Birmingham","Bendall Rd  Kingstanding"
"3055",3055,3055,2012,"Birmingham","Berryfields Str.  Walmley  Sutton Coldfield"
"3056",3056,3056,2012,"Birmingham","Birmingham Rd"
"3057",3057,3057,2012,"Birmingham","Birmingham Str."
"3058",3058,3058,2012,"Birmingham","Birmingham Str."
"3059",3059,3059,2012,"Birmingham","Birmingham Str."
"3060",3060,3060,2012,"Birmingham","Birmingham Str.  Wylde Green"
"3061",3061,3061,2012,"Birmingham","Birmingham Str.  Wylde Green"
"3062",3062,3062,2012,"Birmingham","Boldmere Str."
"3063",3063,3063,2012,"Birmingham","Bottle Of Sack"
"3064",3064,3064,2012,"Birmingham","Boundary Str.  Erdington"
"3065",3065,3065,2012,"Birmingham","Brassington Ave.  Sutton Coldfield"
"3066",3066,3066,2012,"Birmingham","Broad St  "
"3067",3067,3067,2012,"Birmingham","Capilano Str.  Erdington"
"3068",3068,3068,2012,"Birmingham","Car Park Lidl Pelham Rd Alum Rock"
"3069",3069,3069,2012,"Birmingham","Car Park Of Old Speckled Hen Public House Mere Green"
"3070",3070,3070,2012,"Birmingham","Car Park Reddicap Tavern  Hollyfield Str.  Falcon Lodge"
"3071",3071,3071,2012,"Birmingham","Car Park  Kenilworth Court  Wheelwright Rd"
"3072",3072,3072,2012,"Birmingham","Chester Str."
"3073",3073,3073,2012,"Birmingham","Chesterfield Grove  Pype Hayes"
"3074",3074,3074,2012,"Birmingham","Chipstead Str."
"3075",3075,3075,2012,"Birmingham","Church Str.  Erdington"
"3076",3076,3076,2012,"Birmingham","Coton Lane  Erdington  B Ham"
"3077",3077,3077,2012,"Birmingham","Cottishall Walk"
"3078",3078,3078,2012,"Birmingham","Court Lane"
"3079",3079,3079,2012,"Birmingham","Court Lane"
"3080",3080,3080,2012,"Birmingham","Duke Str."
"3081",3081,3081,2012,"Birmingham","Ebrook Str.  Sutton Coldfield"
"3082",3082,3082,2012,"Birmingham","Emscote Str."
"3083",3083,3083,2012,"Birmingham","Erdington High Str."
"3084",3084,3084,2012,"Birmingham","Erdington High Str."
"3085",3085,3085,2012,"Birmingham","Erdington High Str."
"3086",3086,3086,2012,"Birmingham","Firbeck Grove"
"3087",3087,3087,2012,"Birmingham","Frances Str. Erdington"
"3088",3088,3088,2012,"Birmingham","Front Odffice Sutton Coldfield"
"3089",3089,3089,2012,"Birmingham","Good Hope Hospital"
"3090",3090,3090,2012,"Birmingham","Gracechuch Shopping Centre  Sutton Coldfield"
"3091",3091,3091,2012,"Birmingham","Gravelly Hill"
"3092",3092,3092,2012,"Birmingham","Hairy Lemon  Erdington High Str. "
"3093",3093,3093,2012,"Birmingham","Hairy Lemon  Lower Parade"
"3094",3094,3094,2012,"Birmingham","Hairy Lemon  Lower Parade"
"3095",3095,3095,2012,"Birmingham","Hampton Str.  Erdington  B Ham"
"3096",3096,3096,2012,"Birmingham","Hellbey Close"
"3097",3097,3097,2012,"Birmingham","High St   Sutton Coldfield"
"3098",3098,3098,2012,"Birmingham","High St Erdington"
"3099",3099,3099,2012,"Birmingham","High Str.  Erdington"
"3100",3100,3100,2012,"Birmingham","High Str.  Erdington"
"3101",3101,3101,2012,"Birmingham","High Str.  Erdington"
"3102",3102,3102,2012,"Birmingham","High Str.  Erdington"
"3103",3103,3103,2012,"Birmingham","High Str.  Erdington"
"3104",3104,3104,2012,"Birmingham","High Str.  Erdington"
"3105",3105,3105,2012,"Birmingham","High Str.  Erdington"
"3106",3106,3106,2012,"Birmingham","High Str.  Erdington"
